,review_rate,review_body
1191,50,"Recebo muitas visitas de fora do estado em minha casa e um dos lugares que sempre levo as minhas visitas é no Botequim. Amo a decoração retro do local. Música ao vivo, petiscos deliciosos e uma cerveja geladinha no capricho. O ambiente é super bem frenquentado. Indo lá preste atenção na Caixa Registradora... é um show!"
1192,50,"Um dos melhores locais para você conhecer em Ponta Grossa, fica localizado no centro da cidade, se você estiver hospedado em hotéis do centro poderá ir a pé. Com múscia ao vivo, ótimo atendimento, e uma cerveja Original excelente. Vale a pena conferir."
1193,50,"Barzinho localizado no centro. Tem varios petiscos, o mignon ao molho madeira com ervas estava muito bom. Tinha um cantor tocando músicas bem legais. Ambiente agradável. Acho que é uma das poucas opcoes que abre quase todos os dias. Faixa etária em torno de mais de 28, ótimo pois não tem ""criançada"". E pessoas até de 60 e poucos. Uma mistura boa. Recomendo!"
1194,40,"Lugar super original, aprazivel, com boa comida, boa musica, excelente cardapio para bebidas. Um lugar para ir com os amigos, e mesmo sozinho voce com certeza encontrará boa cia."
1195,50,"Um ambiente super agradável, aconchegante...ótimos petiscos e bebida gelada!!! Ótimo lugar para ir com os amigos... Original no nome, na bebida, no espaço e nas comidas!!!"
1196,30,"Bar mais antigo da cidade, a fachada renovada retoma a história de Ponta Grossa. Costuma encher e há música ao vivo. Interior replica bares boêmios antigos do Rio de Janeiro."
1197,30,"O local é muito bonito, porém, não possui acústica mínima... fica muito barulhento com excessivo número de mesas colocadas no local que sequer permitem a circulação mínima. Atendimento regular. Dia de Futebol o local recebe publico mais diferenciado e fica mais animado pros amantes da bola"
1198,40,"Lugar agradável, musica ao vivo, comida de boteco maravilhosa cerveja original super gelada.Atendimento agradavel tambem."
1199,40,"Rodizio de petiscos demora um pouco pra começar (aprox. 8 da noite), mas como não é tradição em outras cidades, vale a pena conferir. ."
1200,50,"O Botequim Original tem diversos atributos, começo com a decoração, que valoriza aspectos da história local. Sempre tem boa música ao vivo e é um excelente local para jogar conversa fora com amigos e se divertir!"
1201,50,"Um belo ambiente com ótima comida e boas bebidas, eu recomendo na quinta o rodízio de petiscos é sensacional."
1202,50,Ambiente descontraído e charmoso. Chopp geladíssimo e excelentes comidinhas. A carne de onça e a madioquinha com baicon são imperdíveis. Ótimo para assistir jogos de futebol.
1203,50,"Aperitivos para gostos refinados.Atendimento excelente, embora quando lota é uma correria de garçons e acontece muito porque oferta e demanda é considerável."
1204,50,"Muito legal, cerveja ou chopp gelado e preços honestos nas comidas e bebidas.. Recomendo o rodízio de pestiscos às terças e quintas."
1205,40,"Um local bacana, chopinho gelado, petiscos, com uma musica bacana, vale a pena dar uma passada por la."
1206,40,"Ótimo local para um happy hour com os amigos. Chopp gelado e petiscos deliciosos. Vale a pena conferir. Quando eu fui demorou um pouco mais que o normal para eu ser atendido, mas recomendo."
1207,50,"Atendimento Rápido, a cerveja vem gelada. Só a acustica que não é muito boa. A feijoada de sábado é excelente"
1208,40,"Um ótimo lugar pra quem gosta de agitação, encontrar com amigos, assistir futebol, pois nos dias de jogos sempre está cheio, alguns dias também oferece música ao vivo, acho as vezes o som alto demais, não se consegue conversar falando normal. A comida é muito boa também."
1209,40,"Um lugar especial para um happy hour com os amigos, serve um cardápio muito variado com um chopp super gelado."
1210,40,"Um local bem bacana, musica ao vivo, comida boa, tem alguns petiscos de tirar o chapéu, muito bons mesmo...Chope Brahma bem gelado...o preço é moderado a alto, porem o atendimento excelente faz valer a pena."
1211,40,"Lugar ótimo para happy hour para tomar uma cerveja Original ou um chopp Brahma Black, as porçoes e os petiscos são ótimos ! Único porém é a música da banda que as vezes é muito alto e dificulta a conversa."
1212,50,"Excelente local para se divertir com boa musica, comida de muito boa qualidade e atendimento com garçons prestativos. Terças e quintas sempre fixa cheio por causa do rodizio de petiscos. E nos almoços aos sábados um bem servido buffet de feijoada! Vale a pena conhecer!"
1213,40,"otimo lugar para passar horas agradaveis.boa comida, rodizio de petiscos, otimo ambiente, tipico boteco, com som ao vivo e para quem curte futebol, josgos ao vivo. bom preço, atendimento dentro dos padroes, enfim, bom progrma para sair com amigos ou com a familia"
1214,50,"Este é um bar com muito charme e nostalgia.Fui em uma terça-feira, e pude experimentar o rodízio de petiscos, nunca comi nada igual!As bebidas sempre são servidas na temperatura ideal.Apresenta uma excelente música ao vivo.O atendimento é o máximo. O cliente é prontamente atendido em todas as solicitações. Um parabéns a mais para o garçom João Paulo, muito educado e prestativo.Super recomendo."
1215,50,"Um ótimo lugar para se estar! Tudo se relaciona com o ambiente deixando o cliente muito bem acomodado.Sugere-se a Batata Recheada do cardápio, ela é fantástica!"
1216,40,"Legal para aquele happy hour com os amigos para tomar uma gelada, comer uma ótima comida de boteco e jogar conversa fora. Conta com banda ao vivo de rock e mpb, o que anima bastante o ambiente, o atendimento é muito bom e tem variedade de bebidas, porções e comidas. Super recomendo!"
1217,40,"Boteco excelente para uma Original gelada com os amigos, preservando a tradição da melhor cerveja que era fabricada na cidade. Rodízio de petiscos regado ao som indo de MPB ao rock nacional, vale a pena, recomendo!"
1218,40,"Fomos com amigos, confraternizar para encerrar o ano e a escolha foi acertada. ambiente agradável, tranquilo, clima familiar e tudo que se espera de um botequim. Comidas de boteco em variedade e com qualidade, chopp e cervejas sempre na temperatura correta e bom atendimento. ótima opção para happy hour ou para aquele chopinho antes da balada. Preços justos, de acordo com o local e serviços oferecidos!"
1219,40,"Impossível passar por Ponta Grossa e não prestigiar esse bar pois o atendimento é ótimo, o cardápio é diversificado e o preço é ótimo. Sugestão:Moela ao Molho... divina, saborosa e farta. Nota 10 também para a beleza do bar."
1220,40,"Lugar agradável, com jeitão de butequim, mas com muito mais charme, chopp na temperatura e cremosidade certa, bons bolinhos de tilápia, o preço é um pouco salgado, principalmente para as porções, mas vale conhecer."
1221,30,"Chegando ao local a decoração ""retro"" salta aos olhos, muito legal!! Entretanto no dia que visitei estava lotado e com apenas 2 garçons fazendo o atendimento, que restou prejudicado e bastante demorado... O que ajudou a experiência ser menos sofrível foi a ótima música e os animados frequentadores do local!!"
1222,50,Ótimo para um happy hour estendido com os amigos. A choperia fica em um casarão antigo e aconchegante e conta com petiscos saborosos e variados que acompanhados pela cerveja ou chopp - sempre bem gelados - agradam os frequentadores. Em dias de jogos o bar também é uma opção de reunir a galera e torcer para a sua escuderia. E alguns dias tem música ao vivo.
1223,50,"Com pessoas bonitas e descontraídas é excelente para passar alguma horas agradáveis para os casais e amigos, boa música, bebidas e petiscos."
1224,50,"É um local pequeno, com poucas mesas e por isso deve-se chegar cedo (20h).Bons petiscos, comemos uma picanha réchaud macia e saborosa.Nesse local que começou a fabricaçào da cerveja Original. Vale a pena saboreá-la no seu berço."
1225,40,"O bar Botequim localiza-se no centro da cidade, em um prédio do início do século 20, apresenta uma decoração dos anos 30 / 40. Os petisco servidos são de excêntrico qualidade e o chopp sempre bem gelado."
1226,50,"Ambiente super agradável, boa comida e bebida gelada,. Música ao vivo em algumas noites. Vale conferir. Fácil localização"
1227,50,O Botequim é um lugar simples e aconchegante. Vale a pena comer a picanha na chapa e as iscas de tilápia. O chopp da Original continua sensacional!
1228,40,"Ambiente muito bom para um ""happy hour""! Ótimo atendimento, decoração singular, e o chopp sempre gelado! Os petiscos já foram melhores, mas ainda compensa comer no Botequim. Único inconveniente é que se vc quiser ir mais tarde, por volta de 22:00 não encontra mesa e nem estacionamento disponíveis. No mais, boa música, boa bebida e gente alegre. Recomendo!"
1229,50,"Local típico. Bom atendimento.O rodizio de petiscos é delicioso, tem variedade e quantidade. A cerveja é gelada, bebidas muito boas.Boa localização, música ao vivo e telão.Pontos negativos para a espera, que as vezes é bem grande, e para o estacionamento que não tem.Recomendo!"
1230,40,"Petiscos tipicos de um botequim, MUITO BONS, cerveja gelada e publico a altura. bem localizado e pra quem gosta de futebol, varios teloes para assistirem os jogos."
1231,40,"Localizado no Centro de Ponta Grossa, sempre cheio e com cerveja gelada.Comi um tiragosto de iscas de cordeiro na cerveja que era muito bom."
1232,40,"Ambiente bacana, ótimos petiscos e ótimas porções. Música ao vivo e telão para jogos... Recomendo!!!!"
1233,50,"Localizado no centro histórico, num prédio restaurado, chopp excelente, petiscos também. Ideal para um bom fim de tarde."
1234,50,"Com o chopp sempre gelado, o botequim da original é um dos melhores pontos para um happy hour em Ponta Grossa"
1235,40,"Peça o Brahma Black, vem no ponto cremoso... Pra comer, Cada porção vem bem generosa, a tábua de frios é recomendada. Música ambiente um pouco alta, e a acústica do lugar pode tornar a conversa um pouco estressante, por isso é mais indicado pra curtir com grandes turmas ou em dia de jogo, pois tem grandes telões."
1236,40,"Ambiente muito original, com decoração linda(tem uma bandeira do Flamengo pendurada). Atendimento muito bom, comidinhas de boteco deliciosas com um chopp no ponto e bem tirado. Música ao vivo com muita animação dos frequentadores. Clientela bonita e animada."
1237,40,"comida e chopp excelentes, peca um pouco pelo atendimento. Música ao vivo, ambiente agradável. Difícil de achar mesa nas quintas."
1238,50,Ótima opção de bar em Ponta Grossa com cerveja e chopp sempre gelado. As opções de comida também são boas. Destaque pra carne de onça. Terça e quinta são os melhores dias pois tem rodízio de petiscos e música boa.
1239,40,"Fui numa quinta feira a noite em dia de jogo. Tem telões gigantes onde se pode acompanhar jogos ao vivo enquanto se saboreia um original e delicioso rodízio de comida de boteco. O rodízio custa R$ 23,00 e vale muuuito a pena pois por esse preço pode-se apreciar iguarias como: carne de onça, quibe cru, pastelzinho de bacalhau, de carne, bolinha de queijo, linguiça acebolada e muito mais... é muito bem servido! o chopp muito bom e bem gelado. A partir de umas 22h00 aproximadamente tem música ao vivo. Cobra couvert. Em maio era 4,00. Lugar para ir com os amigos, pois o ambiente é descontraído e muito agradável."
1240,50,Exlelente opção de boteco em PG. Porções muito bem elaboradas e cerveja sempre bem gelada. Atendimento dos garçons muito bom. Rodizio em alguns dias da semana tambem vale a pena. Local com decoração de peças antigas o que deixa o ambiente muito bacana para um boteco. A Original é a melhor pedida para os amantes de cerveja.
1241,50,"O Botequim boteco da cerveja original esta localizado na região central, boteco com um rodizio variado de deliciosos petiscos como: carne de onça, linguiça c/ cebola (do Adi), pastel, kibe, filé de tilapia, frango passarinho, etc com chopp original com música ao vivo e atendimento especial.Local gostoso de ir pelo menos 01 vez no mês... mais engorda ;-)"
